id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
9900,0.1008,tcp,ssh,FIN,70,60,12472,12716,1279.761903,31,29,975714.3125,992460.3125,17,17,1.46087,1.754474,337.031164,372.270582,255,1108358148,1108685145,255,0.000763,0.000626,0.000137,178,212,0,0,1,0,3,1,1,1,0,0,0,2,1,0,0
9901,0.064845,tcp,-,FIN,46,48,2854,30622,1434.18915,31,29,344452.125,3699282.75,7,17,1.433844,1.366702,82.147556,81.03352,255,1728620060,1780018016,255,0.000763,0.000607,0.000156,62,638,0,0,4,0,4,1,1,1,0,0,0,3,10,0,0
9902,0.001091,udp,dns,CON,2,2,146,178,2749.770747,31,29,535288.6875,652612.25,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,3,1,1,1,0,0,0,4,2,0,0
9903,0.018724,tcp,-,FIN,16,18,1540,1644,1762.443915,31,29,616962.1875,663533.4375,4,4,1.227,1.073765,74.498325,2.266528,255,3675544427,3680413639,255,0.000585,0.000463,0.000122,96,91,0,0,19,0,8,6,1,6,0,0,0,8,10,0,0
9904,0.013827,tcp,-,FIN,16,18,1540,1644,2386.634877,31,29,835466.875,898531.875,4,4,0.900467,0.785647,62.332741,1.451892,255,1379960268,1386294992,255,0.000612,0.000467,0.000145,96,91,0,0,7,0,7,6,1,6,0,0,0,9,11,0,0
9905,0.004983,tcp,-,FIN,18,18,3672,2456,7023.881208,31,29,5567730.5,3724663.75,7,7,0.273412,0.260706,13.423618,0.347038,255,2842712628,2845929061,255,0.00069,0.000544,0.000146,204,136,0,0,4,0,3,1,1,3,0,0,0,3,4,0,0
9906,0.001087,udp,dns,CON,2,2,146,178,2759.889575,31,29,537258.5,655013.8125,0,0,0.011,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,1,1,1,1,0,0,0,3,1,0,0
9907,0.03998,tcp,-,FIN,72,74,4238,63878,3626.813248,31,29,836418.1875,12609304,7,30,0.558042,0.539822,30.988607,31.013481,255,3754004930,3754336274,255,0.000699,0.000563,0.000136,59,863,0,0,7,0,4,1,1,1,0,0,0,3,4,0,0
9908,0.004872,tcp,-,FIN,18,18,3672,2456,7183.908275,31,29,5694581.5,3809524,7,7,0.267765,0.255471,13.299228,0.337108,255,3263287768,1121217977,255,0.000666,0.000525,0.000141,204,136,0,0,3,0,6,1,1,3,0,0,0,4,7,0,0
9909,0.00433,tcp,http,FIN,8,10,1040,824,3926.09708,31,29,1681293.375,1370900.75,2,2,0.568857,0.417889,36.828533,0.716258,255,3739735953,1594612149,255,0.000717,0.000562,0.000155,130,82,1,83,2,0,8,1,1,7,0,0,1,10,3,0,0
9910,0.01884,tcp,-,FIN,16,18,1540,1644,1751.592354,31,29,613163.5,659448,4,4,1.234867,1.081294,75.417463,2.112465,255,3949545089,1805068873,255,0.00059,0.000455,0.000135,96,91,0,0,11,0,12,6,1,7,0,0,0,8,10,0,0
9911,0.037884,tcp,-,FIN,44,44,2766,23900,2296.483962,31,29,571006.25,4932319.5,7,16,0.893119,0.86907,63.835625,61.956857,255,1048357975,1054281027,255,0.000646,0.00051,0.000136,63,543,0,0,14,0,2,1,1,1,0,0,0,2,5,0,0
9912,0.018465,tcp,-,FIN,16,18,1540,1644,1787.164977,31,29,625616.0625,672840.5625,4,4,1.210067,1.058588,73.168653,2.163224,255,2718526830,578115996,255,0.000588,0.000463,0.000125,96,91,0,0,18,0,7,12,1,6,0,0,0,18,9,0,0
9913,0.009692,tcp,-,FIN,36,38,2334,16290,7531.984967,31,29,1873710.25,13092860,7,12,0.2672,0.24373,16.4939,14.058013,255,1237899532,3387831323,255,0.000822,0.000663,0.000159,65,429,0,0,11,0,1,1,1,1,0,0,0,3,9,0,0
9914,2.344405,tcp,-,FIN,146,150,12144,27416,125.831504,31,29,41156.71094,92932.75,39,45,16.165931,15.730497,1133.424546,1125.001337,255,288617254,2434313717,255,0.000672,0.000531,0.000141,83,183,0,0,7,0,4,1,1,1,0,0,0,3,6,0,0
9915,0.020719,tcp,-,FIN,16,18,1540,1644,1592.741023,31,29,557555.875,599642.875,4,4,1.36,1.191823,90.127681,2.337097,255,3739737077,3749534531,255,0.000578,0.000454,0.000124,96,91,0,0,10,0,8,6,1,7,0,0,0,10,6,0,0
9916,1.005698,tcp,http,FIN,14,18,1684,10168,30.824364,31,29,12441.11133,76396.69531,3,5,77.332382,59.125588,8765.952164,7674.882901,255,3105345575,961141412,255,0.00069,0.000559,0.000131,120,565,1,3924,2,0,6,1,1,1,0,0,1,1,4,0,0
9917,1.064195,tcp,http,FIN,14,18,1684,10168,29.129999,31,29,11757.24316,72197.28906,3,5,81.832772,62.569118,9136.309174,8000.021548,255,2427481817,2424343216,255,0.000644,0.000513,0.000131,120,565,1,3924,1,0,5,1,1,1,0,0,1,1,2,0,0
9918,1.005746,tcp,http,FIN,12,18,1580,10168,28.834318,31,29,11525.77246,76393.04688,3,5,91.400639,59.129119,9529.997497,7674.425376,255,4145999468,2001624186,255,0.000775,0.000546,0.000229,132,565,1,3924,1,0,3,1,1,1,0,0,1,1,2,0,0
9919,0.023933,tcp,-,FIN,44,46,2766,24004,3718.714611,31,29,903856.5625,7849580,7,16,0.549093,0.519978,0,43.070957,255,3437939459,1294685647,255,0.000664,0.00053,0.000134,63,522,0,0,9,0,3,1,1,1,0,0,0,2,5,0,0
9920,0.025552,tcp,-,FIN,16,18,1540,1644,1291.48399,31,29,452097.6563,486224.1563,4,4,1.682,1.475471,98.867313,2.937096,255,1590157889,3743174380,255,0.000588,0.000465,0.000123,96,91,0,0,10,0,8,6,1,7,0,0,0,10,6,0,0
9921,0.428828,tcp,-,FIN,122,126,7808,15182,575.988507,31,29,144468.1719,280989.125,30,32,3.561975,3.426016,388.402802,383.709587,255,1488626719,3639266939,255,0.00073,0.000571,0.000159,64,120,0,0,12,0,4,1,1,1,0,0,0,5,6,0,0
9922,0.005228,tcp,-,FIN,22,14,1470,1728,6694.720443,31,29,2148431.5,2456006,5,4,0.248952,0.346154,15.93528,0.539598,255,333125686,333415806,255,0.000689,0.00055,0.000139,67,123,0,0,8,0,10,1,1,1,0,0,0,3,12,0,0
9923,0.00998,tcp,-,FIN,36,38,2334,16290,7314.629534,31,29,1819639.375,12715031,7,12,0.276143,0.252676,17.064271,15.44259,255,3437936230,1288675284,255,0.000769,0.000621,0.000148,65,429,0,0,9,0,1,1,1,1,0,0,0,2,5,0,0
9924,0.016158,tcp,-,FIN,44,46,2766,24004,5508.107564,31,29,1338779.625,11626687,7,16,0.368116,0.348289,21.994478,20.750196,255,3589540314,1450280168,255,0.000613,0.000479,0.000134,63,522,0,0,6,0,1,1,1,1,0,0,0,4,4,0,0
9925,0.009821,tcp,-,FIN,36,38,2334,16290,7433.051944,31,29,1849099,12920884,7,12,0.271943,0.247432,16.023686,15.935972,255,1417897510,3567821161,255,0.000811,0.000655,0.000156,65,429,0,0,8,0,1,1,1,1,0,0,0,5,10,0,0
9926,0.033912,tcp,-,FIN,122,126,7808,15182,7283.55759,31,29,1826846,3553196.5,30,32,0.27975,0.267048,17.450195,15.708477,255,3979736596,1831187531,255,0.000665,0.000527,0.000138,64,120,0,0,10,0,5,1,1,1,0,0,0,10,12,0,0
9927,0.065894,tcp,-,FIN,46,48,2854,30622,1411.35763,31,29,338968.6563,3640392.25,7,17,1.457311,1.390468,91.969583,88.739515,255,1668619889,3850269561,255,0.000691,0.000536,0.000155,62,638,0,0,11,0,4,1,1,1,0,0,0,3,4,0,0
9928,0.012487,tcp,ssh,FIN,70,60,12472,12716,10330.74409,31,29,7876351.5,8011532,17,17,0.180971,0.198814,11.950598,11.869013,255,1477897905,3627801261,255,0.000763,0.000619,0.000144,178,212,0,0,4,0,3,1,1,1,0,0,0,6,1,0,0
9929,0.116356,tcp,-,FIN,90,164,5592,192828,2174.361437,31,29,380212.4375,13177008,10,71,1.303528,0.710423,74.029778,42.834791,255,1379961258,3528926674,255,0.000722,0.000554,0.000168,62,1176,0,0,7,0,7,6,1,6,0,0,0,9,11,0,0
9930,0.020709,tcp,smtp,FIN,52,40,37496,3276,4394.224621,31,29,14206383,1234246,18,8,0.399255,0.516667,22.010701,1.063436,255,393129623,394163935,255,0.00071,0.000554,0.000156,721,82,0,0,1,0,2,1,1,1,0,0,0,2,2,0,0
9931,0.02292,tcp,-,FIN,60,62,3598,46036,5279.232242,31,29,1235253.125,15809424,7,24,0.38931,0.365459,20.863974,19.90658,255,1168356221,1168684054,255,0.000775,0.000617,0.000158,60,743,0,0,7,0,2,1,1,1,0,0,0,2,11,0,0
9932,0.001022,udp,dns,CON,2,2,146,178,2935.420795,31,29,571428.5625,696673.1875,0,0,0.011,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,2,1,1,1,0,0,0,6,2,0,0
9933,0.029663,tcp,smtp,FIN,52,40,37232,3276,3067.79487,31,29,9848228,861679.5,18,8,0.574667,0.745923,34.821244,1.696462,255,3394006242,1249722032,255,0.000708,0.000567,0.000141,716,82,0,0,2,0,4,1,1,1,0,0,0,3,1,0,0
9934,0.022666,tcp,ftp,FIN,52,54,2934,3742,4632.489226,31,29,1015794.563,1296391.125,11,15,0.438,0.417208,30.976925,0.744088,255,3143287916,998928926,255,0.000702,0.000547,0.000155,56,69,0,0,1,0,4,1,1,4,1,1,0,6,1,0,0
9935,0.001718,udp,-,CON,4,4,512,304,4074.505136,31,29,1788125.625,1061699.625,0,0,0.449667,0.202,0.630267,0.277197,0,0,0,0,0,0,0,128,76,0,0,12,0,12,1,1,3,0,0,0,4,10,0,0
9936,0.009316,tcp,-,FIN,36,38,2334,16290,7835.980976,31,29,1949334.5,13621296,7,12,0.255714,0.234946,15.146291,13.610224,255,1048354634,1048670207,255,0.000755,0.000613,0.000142,65,429,0,0,14,0,1,1,1,1,0,0,0,2,10,0,0
9937,0.001083,udp,dns,CON,2,2,146,178,2770.083151,31,29,539242.875,657433.0625,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,3,1,1,1,0,0,0,2,2,0,0
9938,0.015943,tcp,-,FIN,44,46,2766,24004,5582.387222,31,29,1356833.75,11783479,7,16,0.360512,0.342444,21.385897,20.222587,255,3559734527,1417115865,255,0.000664,0.00053,0.000134,63,522,0,0,2,0,3,1,1,1,0,0,0,2,3,0,0
9939,0.138936,tcp,-,FIN,84,86,4862,77276,1216.387418,31,29,276674.1563,4397881,7,36,1.669687,1.646988,0,90.310975,255,3518199469,3535962615,255,0.000735,0.000585,0.00015,58,899,0,0,12,0,4,1,1,1,0,0,0,5,4,0,0
9940,0.00538,udp,-,CON,4,4,568,304,1301.115245,31,29,633457.25,339033.4688,0,0,1.438333,1.251,2.022091,1.757867,0,0,0,0,0,0,0,142,76,0,0,8,0,5,1,1,3,0,0,0,5,9,0,0
9941,0.106534,tcp,-,FIN,88,164,5488,192828,2356.055415,31,29,407456.7813,14391875,10,71,1.220598,0.650325,64.288427,39.646105,255,3949542465,3948848703,255,0.00066,0.000528,0.000132,62,1176,0,0,11,0,12,6,1,7,0,0,0,8,10,0,0
9942,0.00111,udp,dns,CON,2,2,130,162,2702.702815,31,29,468468.5,583783.8125,0,0,0.01,0.009,0,0,0,0,0,0,0,0,0,65,81,0,0,1,0,2,1,1,1,0,0,0,3,3,0,0
9943,0.035989,tcp,-,FIN,72,74,4238,63878,4029.008708,31,29,929172.75,14007613,7,30,0.502296,0.490847,28.593496,28.057025,255,3518196413,1368953895,255,0.0008,0.000639,0.000161,59,863,0,0,12,0,4,1,1,2,0,0,0,5,7,0,0
9944,1.109003,tcp,smtp,FIN,52,42,37178,3380,83.85911,31,29,263039.875,23805.16602,18,8,21.738216,27.035756,1790.464209,57.606785,255,2835542422,2865315221,255,0.000669,0.000533,0.000136,715,80,0,0,1,0,8,1,1,1,0,0,0,2,1,0,0
9945,0.022891,tcp,-,FIN,60,62,3598,46036,5285.920251,31,29,1236818,15829453,7,24,0.383085,0.365525,20.978335,20.66928,255,3017935923,868656956,255,0.000752,0.000587,0.000165,60,743,0,0,8,0,1,1,1,1,0,0,0,5,2,0,0
9946,0.013169,tcp,-,FIN,44,46,2766,24004,6758.296037,31,29,1642645.625,14265624,7,16,0.298884,0.280067,18.781143,17.362992,255,3387486859,1244094147,255,0.000696,0.000562,0.000134,63,522,0,0,11,0,2,1,1,1,0,0,0,3,6,0,0
9947,0.018706,tcp,-,FIN,16,18,1540,1644,1764.139897,31,29,617555.875,664171.9375,4,4,1.2264,1.073118,74.240158,2.249502,255,3949543413,3953591758,255,0.000586,0.00046,0.000126,96,91,0,0,11,0,12,6,1,7,0,0,0,8,10,0,0
9948,0.003796,tcp,ftp-data,FIN,14,8,8928,424,5532.139045,31,29,17473130,781875.625,4,1,0.292,0.447143,17.765014,1.078148,255,1308624547,3465964703,255,0.000618,0.000487,0.000131,638,53,0,0,3,0,6,1,1,4,0,0,0,5,3,0,0
9949,0.136797,tcp,smtp,FIN,52,40,37496,3276,665.219286,31,29,2150632,186846.2031,18,8,2.675372,3.493308,362.210283,12.645932,255,1057900507,3208514880,255,0.000704,0.000551,0.000153,721,82,0,0,2,0,6,2,2,2,0,0,0,3,2,0,0
9950,0.01835,tcp,-,FIN,16,18,1540,1644,1798.365166,31,29,629536.8125,677057.25,4,4,1.202333,1.050941,72.996574,2.064446,255,573141268,2724126828,255,0.00061,0.000478,0.000132,96,91,0,0,18,0,7,12,1,6,0,0,0,18,9,0,0
9951,0.330303,tcp,-,FIN,28,28,4776,2976,166.51377,31,29,111558.1719,69511.92969,7,7,12.221778,12.21263,764.033428,20.692234,255,1348358779,3501118530,255,0.000709,0.000558,0.000151,171,106,0,0,7,0,2,1,1,1,0,0,0,2,12,0,0
9952,1.005802,tcp,http,FIN,14,18,1684,10168,30.821174,31,29,12439.82324,76388.78906,3,5,77.340538,59.136235,8765.58978,7675.006674,255,870154732,3016520968,255,0.000613,0.000485,0.000128,120,565,1,3924,3,0,1,1,1,1,0,0,1,3,2,0,0
9953,0.02297,tcp,-,FIN,60,62,3598,46036,5267.740466,31,29,1232564.25,15775011,7,24,0.383729,0.372067,20.917579,20.47897,255,3769538391,3769870510,255,0.000793,0.000636,0.000157,60,743,0,0,5,0,3,1,1,1,0,0,0,2,3,0,0
9954,0.004665,tcp,-,FIN,22,14,1470,1728,7502.679692,31,29,2407717,2752411.75,5,4,0.222143,0.296462,13.63116,0.38978,255,1837900443,3987832012,255,0.000836,0.000676,0.00016,67,123,0,0,8,0,2,1,1,1,0,0,0,1,3,0,0
9955,0.001031,udp,dns,CON,2,2,130,162,2909.796171,31,29,504364.6563,628516,0,0,0.01,0.007,0,0,0,0,0,0,0,0,0,65,81,0,0,2,0,4,1,1,1,0,0,0,5,3,0,0
9956,0.018921,tcp,-,FIN,16,18,1540,1644,1744.093783,31,29,610538.5,656624.875,4,4,1.239133,1.085941,75.886109,2.068298,255,2422715328,278989856,255,0.000578,0.000457,0.000121,96,91,0,0,18,0,10,12,1,9,0,0,0,18,12,0,0
9957,0.005399,tcp,-,FIN,22,14,1470,1728,6482.682099,31,29,2080385.25,2378218.25,5,4,0.257095,0.363385,16.572921,0.438522,255,3617935586,3618219579,255,0.000851,0.000539,0.000312,67,123,0,0,14,0,2,1,1,1,0,0,0,1,12,0,0
9958,0.006375,udp,dns,CON,2,2,132,164,470.588244,31,29,82823.53125,102901.9609,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,66,82,0,0,2,0,3,2,1,1,0,0,0,10,1,0,0
9959,0.018367,tcp,-,FIN,16,18,1540,1644,1796.700612,31,29,628954.125,676430.5625,4,4,1.2038,1.053118,72.931667,2.143776,255,1499963053,3649997396,255,0.000587,0.00046,0.000127,96,91,0,0,8,0,8,6,1,6,0,0,0,8,10,0,0
9960,0.005486,tcp,-,FIN,22,14,1470,1728,6379.876207,31,29,2047393.375,2340503.25,5,4,0.261238,0.361538,16.782594,0.502923,255,3923283569,3923619195,255,0.000796,0.000642,0.000154,67,123,0,0,10,0,3,1,1,1,0,0,0,3,9,0,0
9961,0.001154,udp,dns,CON,2,2,146,178,2599.653253,31,29,506065.8438,616984.375,0,0,0.01,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,4,1,1,1,0,0,0,2,6,0,0
9962,0.106603,tcp,-,FIN,92,164,5696,192828,2392.052833,31,29,422877.4063,14382560,10,71,1.167846,0.650871,64.841382,39.470313,255,1408362198,3557400245,255,0.000648,0.000507,0.000141,62,1176,0,0,7,0,8,6,1,6,0,0,0,8,23,0,0
9963,0.004233,tcp,http,FIN,8,10,1040,824,4016.064382,31,29,1719820.5,1402315.125,2,2,0.554571,0.407333,35.54874,0.740419,255,273129313,2423776721,255,0.000721,0.000563,0.000158,130,82,1,83,3,0,2,2,1,1,0,0,1,18,2,0,0
9964,0.004131,tcp,http,FIN,8,10,1040,824,4115.226314,31,29,1762285.125,1436940.25,2,2,0.539571,0.4,34.734555,0.723667,255,1530155218,1531114917,255,0.000669,0.000528,0.000141,130,82,1,83,3,0,3,1,1,2,0,0,1,8,2,0,0
9965,0.012744,tcp,-,FIN,44,46,2766,24004,6983.678494,31,29,1697426.25,14741368,7,16,0.28886,0.272778,16.82808,16.24445,255,3807482886,1664231221,255,0.000597,0.000465,0.000132,63,522,0,0,2,0,2,1,1,1,0,0,0,2,10,0,0
9966,0.015685,tcp,-,FIN,36,38,2334,16290,4654.128289,31,29,1157794.125,8090277.5,7,12,0.438086,0.408432,25.728043,23.533858,255,1439956111,1440838336,255,0.000957,0.000564,0.000393,65,429,0,0,6,0,12,1,1,1,0,0,0,4,10,0,0
9967,0.013475,tcp,-,FIN,16,18,1540,1644,2448.979605,31,29,857291.3125,922003.6875,4,4,0.8754,0.765294,60.46931,1.40403,255,573137137,2729388523,255,0.000584,0.000462,0.000122,96,91,0,0,18,0,7,12,1,6,0,0,0,18,9,0,0
9968,0.001076,udp,dns,CON,2,2,146,178,2788.103975,31,29,542750.9375,661710,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,8,1,1,1,0,0,0,2,1,0,0
9969,0.018722,tcp,-,FIN,16,18,1540,1644,1762.632235,31,29,617028.125,663604.3125,4,4,1.227267,1.074,74.589539,2.179048,255,1530158708,1535568281,255,0.000586,0.000457,0.000129,96,91,0,0,19,0,8,6,1,6,0,0,0,8,10,0,0
9970,0.046854,tcp,-,FIN,84,86,4862,77276,3606.949205,31,29,820420.875,13041021,7,36,0.560699,0.544741,31.613363,32.374121,255,3754008456,3783103226,255,0.000667,0.000541,0.000126,58,899,0,0,7,0,6,1,1,1,0,0,0,3,16,0,0
9971,0.012812,tcp,-,FIN,44,46,2766,24004,6946.612677,31,29,1688417.125,14663129,7,16,0.290581,0.273711,0,16.398391,255,1537900290,3693776750,255,0.000623,0.000491,0.000132,63,522,0,0,6,0,3,1,1,1,0,0,0,2,9,0,0
9972,0.00446,udp,-,CON,4,4,568,304,1569.506738,31,29,764125.5625,408968.625,0,0,1.192,1.001667,1.675845,1.406672,0,0,0,0,0,0,0,142,76,0,0,12,0,12,1,1,3,0,0,0,4,10,0,0
9973,0.108471,tcp,-,FIN,92,164,5696,192828,2350.858783,31,29,415594.9688,14134875,10,71,1.188472,0.662595,65.620732,40.872192,255,273131369,276792208,255,0.000589,0.000465,0.000124,62,1176,0,0,18,0,10,12,1,9,0,0,0,18,12,0,0
9974,0.001045,udp,dns,CON,2,2,146,178,2870.813285,31,29,558851.625,681339.6875,0,0,0.007,0.005,0,0,0,0,0,0,0,0,0,73,89,0,0,5,0,3,2,2,2,0,0,0,3,4,0,0
9975,8.83669,tcp,http,FIN,354,746,18890,1087890,124.367835,31,29,17053.44336,983564.6875,2,370,25.032244,11.860604,1447.265163,956.806988,255,623587240,2780232238,255,0.000699,0.000535,0.000164,53,1458,1,524288,2,0,2,1,1,1,0,0,1,1,2,0,0
9976,0.004734,udp,-,CON,4,4,568,304,1478.664917,31,29,719898.5625,385297.8438,0,0,1.231333,1.071,1.731472,1.503309,0,0,0,0,0,0,0,142,76,0,0,9,0,4,1,1,3,0,0,0,5,5,0,0
9977,0.009924,tcp,-,FIN,36,38,2334,16290,7355.904781,31,29,1829907.25,12786779,7,12,0.274314,0.250703,16.990069,16.031438,255,1537897090,3683612906,255,0.000787,0.000638,0.000149,65,429,0,0,6,0,3,1,1,1,0,0,0,2,12,0,0
9978,0.12185,tcp,-,FIN,96,98,5486,92746,1583.914664,31,29,356438.25,6027082.5,7,42,1.279221,1.250485,0,74.901272,255,1619964148,1634100158,255,0.000709,0.000549,0.00016,57,946,0,0,5,0,8,1,1,1,0,0,0,2,10,0,0
9979,0.018409,tcp,-,FIN,16,18,1540,1644,1792.601376,31,29,627519.125,674887.25,4,4,1.206133,1.054588,73.892847,2.014512,255,2718528695,2728848254,255,0.0006,0.000478,0.000122,96,91,0,0,18,0,7,12,1,6,0,0,0,18,9,0,0
9980,0.019159,tcp,-,FIN,16,18,1540,1644,1722.428069,31,29,602954.1875,648468.0625,4,4,1.253533,1.099471,76.551805,2.401627,255,3994011507,1853384825,255,0.00059,0.000465,0.000125,96,91,0,0,7,0,14,6,1,6,0,0,0,9,16,0,0
9981,0.004764,udp,-,CON,4,4,568,304,1469.353499,31,29,715365.25,382871.5313,0,0,1.246667,1.085,1.751033,1.523108,0,0,0,0,0,0,0,142,76,0,0,6,0,5,1,1,3,0,0,0,6,12,0,0
9982,0.013338,tcp,-,FIN,44,46,2766,24004,6672.664776,31,29,1621832.375,14084871,7,16,0.300395,0.284556,16.764051,15.582962,255,3863286901,1724205817,255,0.00066,0.000529,0.000131,63,522,0,0,5,0,2,1,1,1,0,0,0,2,10,0,0
9983,0.012879,tcp,-,FIN,44,46,2766,24004,6910.474391,31,29,1679633.5,14586847,7,16,0.292023,0.273733,16.673429,15.596516,255,3973745735,3984283146,255,0.000692,0.000558,0.000134,63,522,0,0,9,0,1,1,1,1,0,0,0,5,4,0,0
9984,0.018391,tcp,-,FIN,16,18,1540,1644,1794.355925,31,29,628133.3125,675547.8125,4,4,1.204933,1.054059,73.983624,2.016576,255,1499964706,3651064162,255,0.000617,0.000468,0.000149,96,91,0,0,8,0,8,6,1,6,0,0,0,8,10,0,0
9985,0.019262,tcp,-,FIN,16,18,1540,1644,1713.217653,31,29,599730,645000.5,4,4,1.2626,1.105294,77.124247,2.310832,255,3994012485,1853913703,255,0.000591,0.000468,0.000123,96,91,0,0,7,0,14,6,1,6,0,0,0,9,16,0,0
9986,0.009905,tcp,-,FIN,36,38,2334,16290,7370.014982,31,29,1833417.375,12811307,7,12,0.273629,0.256306,15.549279,14.661595,255,1717897212,1718250709,255,0.000828,0.000668,0.00016,65,429,0,0,5,0,2,1,1,1,0,0,0,2,3,0,0
9987,0.001131,udp,dns,CON,2,2,132,164,2652.5199,31,29,466843.5,580017.6875,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,66,82,0,0,4,0,3,3,1,2,0,0,0,18,2,0,0
9988,0.001786,udp,-,CON,4,4,520,304,3919.372947,31,29,1746920.5,1021276.625,0,0,0.449667,0.240333,0.628147,0.33282,0,0,0,0,0,0,0,130,76,0,0,6,0,5,1,1,3,0,0,0,6,12,0,0
9989,0.121372,tcp,-,FIN,92,164,5696,192828,2100.97882,31,29,371420.0938,12632436,10,71,1.330077,0.741184,80.523125,46.504941,255,1499961449,1503525741,255,0.000687,0.000555,0.000132,62,1176,0,0,8,0,8,6,1,6,0,0,0,8,10,0,0
9990,0.001142,udp,dns,CON,2,2,146,178,2626.970309,31,29,511383.5625,623467.625,0,0,0.012,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,4,0,3,1,1,2,0,0,0,4,4,0,0
9991,0.019423,tcp,-,FIN,16,18,1540,1644,1699.016585,31,29,594758.75,639654,4,4,1.2736,1.115118,77.838732,2.192695,255,61141459,2211164327,255,0.000607,0.000463,0.000144,96,91,0,0,12,0,14,6,1,6,0,0,0,11,16,0,0
9992,1.473871,tcp,-,FIN,122,126,7808,15182,167.585902,31,29,42033.53125,81754.78125,30,32,12.177868,11.786656,731.541942,719.344278,255,719959059,728744267,255,0.000642,0.000536,0.000106,64,120,0,0,5,0,7,1,1,1,0,0,0,3,11,0,0
9993,0.268042,tcp,-,FIN,26,26,4088,2872,190.268691,31,29,117324.8984,82434.84375,7,7,10.70768,10.7,650.65919,17.468275,255,213130143,2361742791,255,0.000695,0.000535,0.00016,157,110,0,0,18,0,10,1,1,9,0,0,0,18,12,0,0
9994,14.703959,tcp,http,FIN,346,746,18474,1087890,74.197702,31,29,10022.33496,591096.3125,2,370,42.619137,19.736116,4729.100533,2956.269804,255,1300089984,3485519352,255,0.000719,0.000548,0.000171,53,1458,1,524288,1,0,3,1,1,1,0,0,1,4,2,0,0
9995,1.126789,tcp,http,FIN,12,18,1580,10168,25.736851,31,29,10287.64063,68186.67969,3,5,102.402817,66.25018,9602.822269,7732.188401,255,1357901727,1358971569,255,0.000676,0.000529,0.000147,132,565,1,3924,1,0,1,1,1,1,0,0,1,1,2,0,0
9996,1.274929,tcp,-,FIN,122,126,7814,14682,193.736272,31,29,48630.15625,91399.59375,30,32,10.53367,10.194872,672.549709,662.142175,255,3285347916,1146952729,255,0.00071,0.000566,0.000144,64,117,0,0,5,0,4,1,1,1,0,0,0,2,4,0,0
9997,0.009898,tcp,-,FIN,36,38,2334,16290,7375.227023,31,29,1834714,12820367,7,12,0.273286,0.25073,16.882279,15.582241,255,2602707688,453441068,255,0.000764,0.000611,0.000153,65,429,0,0,8,0,7,1,1,1,0,0,0,3,9,0,0
9998,0.001045,udp,dns,CON,2,2,146,178,2870.813285,31,29,558851.625,681339.6875,0,0,0.007,0.005,0,0,0,0,0,0,0,0,0,73,89,0,0,5,0,3,2,2,2,0,0,0,3,4,0,0
9999,0.014621,tcp,-,FIN,16,18,1540,1644,2257.027593,31,29,790096.4375,849736.6875,4,4,0.953667,0.833235,61.383677,1.431184,255,61138561,2216947652,255,0.000579,0.00045,0.000129,96,91,0,0,12,0,14,6,1,6,0,0,0,11,16,0,0
10000,0.001177,udp,dns,CON,2,2,146,178,2548.85302,31,29,496176.7188,604927.8125,0,0,0.011,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,3,0,0
10001,0.001096,udp,dns,CON,2,2,130,162,2737.226368,31,29,474452.5625,591240.875,0,0,0.01,0.008,0,0,0,0,0,0,0,0,0,65,81,0,0,5,0,3,2,1,2,0,0,0,5,6,0,0
10002,0.001797,udp,-,CON,4,4,520,304,3895.381307,31,29,1736227.125,1015025.063,0,0,0.457667,0.231,0.639461,0.319622,0,0,0,0,0,0,0,130,76,0,0,4,0,3,1,1,3,0,0,0,3,4,0,0
10003,0.012888,tcp,-,FIN,44,46,2766,24004,6905.64848,31,29,1678460.5,14576660,7,16,0.292419,0.275622,0,15.197612,255,2017901336,2024217011,255,0.000613,0.000481,0.000132,63,522,0,0,8,0,3,1,1,1,0,0,0,4,9,0,0
10004,0.001165,udp,dns,CON,2,2,146,178,2575.107245,31,29,501287.5313,611158.8125,0,0,0.008,0.002,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,5,1,1,1,0,0,0,2,4,0,0
